# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Oct 16 07:48:29 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_dens:        Planet Density [g/cm**3]
#
pl_name,pl_orbper,pl_rade,pl_bmasse,pl_bmassprov,pl_dens
Kepler-8 b,3.52249910000,15.87194400,187.51970000,Mass,0.270000
Kepler-80 b,7.05246000000,2.67000000,6.93000000,Mass,1.380000
Kepler-80 c,9.52355000000,2.74000000,6.74000000,Mass,1.220000
Kepler-80 d,3.07222000000,1.53000000,6.75000000,Mass,7.040000
Kepler-80 e,4.64489000000,1.60000000,4.13000000,Mass,3.750000
Kepler-80 f,0.98678730000,1.21000000,4459.73000000,Mass,703.000000
Kepler-80 g,14.64558000000,1.13000000,0.06500000,Mass,0.310000
Kepler-800 b,14.13176026000,2.85000000,8.50000000,M-R relationship,2.020000
Kepler-801 b,11.41928253000,2.00000000,4.66000000,M-R relationship,3.200000
Kepler-802 b,40.05874730000,3.54000000,12.30000000,M-R relationship,1.520000
Kepler-803 b,50.28638192000,3.79000000,13.80000000,M-R relationship,1.390000
Kepler-804 b,14.37457351000,1.94000000,4.42000000,M-R relationship,3.330000
Kepler-804 c,9.65185017000,1.14000000,1.55000000,M-R relationship,5.750000
Kepler-805 b,30.86389310000,2.89000000,8.70000000,M-R relationship,1.980000
Kepler-806 b,8.09219642000,1.14000000,1.55000000,M-R relationship,5.750000
Kepler-808 b,0.63133235300,1.46000000,2.73000000,M-R relationship,4.820000
Kepler-809 b,55.63934000000,3.01000000,9.32000000,M-R relationship,1.880000
Kepler-81 b,5.95500000000,2.42000000,17.20000000,Mass,6.670000
Kepler-81 c,12.04000000000,2.37000000,4.30000000,Mass,1.770000
Kepler-81 d,20.83784600000,1.21000000,1.92000000,M-R relationship,5.960000
Kepler-810 b,4.59725385000,1.93000000,4.38000000,M-R relationship,3.350000
Kepler-811 b,23.58447697000,2.70000000,7.75000000,M-R relationship,2.160000
Kepler-812 b,10.11716531000,3.55000000,12.30000000,M-R relationship,1.510000
Kepler-813 b,19.12947337000,2.14000000,5.22000000,M-R relationship,2.930000
Kepler-814 b,6.14698510000,2.12000000,5.14000000,M-R relationship,2.960000
Kepler-815 b,8.57503552000,4.11000000,15.80000000,M-R relationship,1.250000
Kepler-816 b,10.50682564600,10.24000000,74.50000000,M-R relationship,0.381000
Kepler-817 b,3.99010622900,9.03000000,60.20000000,M-R relationship,0.449000
Kepler-818 b,10.03538581400,5.11000000,22.90000000,M-R relationship,0.943000
Kepler-819 b,33.19956480000,2.76000000,8.05000000,M-R relationship,2.100000
Kepler-82 b,26.44000000000,4.07000000,12.15000000,Mass,0.980000
Kepler-82 c,51.54000000000,5.34000000,13.90000000,Mass,0.494000
Kepler-82 d,2.38296100000,1.77000000,885.09800000,Mass,220.000000
Kepler-82 e,5.90220600000,2.47000000,254.02000000,Mass,0.540000
Kepler-82 f,75.73200000000,4.84000000,20.90000000,Mass,1.010000
Kepler-820 b,127.83380980000,6.09000000,30.80000000,M-R relationship,0.749000
Kepler-821 b,1.92279873000,1.31000000,2.27000000,M-R relationship,5.550000
Kepler-822 b,3.22296927300,1.77000000,3.78000000,M-R relationship,3.750000
Kepler-823 b,4.16809082000,1.57000000,3.09000000,M-R relationship,4.390000
Kepler-824 b,4.51436633000,1.87000000,4.16000000,M-R relationship,3.500000
Kepler-825 b,3.77360059000,1.53000000,2.96000000,M-R relationship,4.540000
Kepler-825 c,8.18182460000,1.84000000,4.04000000,M-R relationship,3.560000
Kepler-826 b,4.48758907000,1.25000000,2.10000000,M-R relationship,5.910000
Kepler-827 b,51.92927591000,5.63000000,27.00000000,M-R relationship,0.831000
Kepler-828 b,0.56785713600,1.51000000,2.89000000,M-R relationship,4.610000
Kepler-829 b,6.88337562000,2.11000000,5.10000000,M-R relationship,2.980000
Kepler-83 b,9.77000000000,2.83000000,2.94000000,Mass,0.830000
Kepler-83 c,20.09000000000,2.36000000,2.03000000,Mass,0.380000
Kepler-83 d,5.16979600000,1.94000000,4.10000000,Mass,0.560000
Kepler-830 b,11.29695137000,1.70000000,3.53000000,M-R relationship,3.950000
Kepler-831 b,5.62153941000,1.27000000,2.15000000,M-R relationship,5.770000
Kepler-832 b,7.13969410000,2.06000000,4.90000000,M-R relationship,3.080000
Kepler-833 b,18.75469980000,2.02000000,4.74000000,M-R relationship,3.160000
Kepler-834 b,13.32388301000,2.02000000,4.74000000,M-R relationship,3.160000
Kepler-835 b,11.41909375000,2.79000000,8.20000000,M-R relationship,2.070000
Kepler-836 b,11.36112327000,2.73000000,7.90000000,M-R relationship,2.130000
Kepler-837 b,16.56059504000,2.56000000,7.08000000,M-R relationship,2.320000
Kepler-838 b,15.74957994000,2.73000000,7.90000000,M-R relationship,2.130000
Kepler-839 b,37.81445140000,2.57000000,7.13000000,M-R relationship,2.310000
Kepler-84 b,8.72600000000,2.23000000,40.00000000,Mass,19.800000
Kepler-84 c,12.88300000000,2.36000000,20.20000000,Mass,8.440000
Kepler-84 d,4.22453700000,1.38000000,2.48000000,M-R relationship,5.190000
Kepler-84 e,27.43438900000,2.60000000,7.27000000,M-R relationship,2.270000
Kepler-84 f,44.55216900000,2.20000000,5.48000000,M-R relationship,2.830000
Kepler-841 b,124.41983980000,5.23000000,23.80000000,M-R relationship,0.914000
Kepler-842 b,1.21956827000,1.60000000,3.19000000,M-R relationship,4.280000
Kepler-843 b,2.05387982100,2.59000000,7.22000000,M-R relationship,2.280000
Kepler-844 b,2.61302085600,1.68000000,3.46000000,M-R relationship,4.010000
Kepler-845 b,0.92785982100,2.04000000,4.82000000,M-R relationship,3.120000
Kepler-846 b,19.80792185000,2.48000000,6.71000000,M-R relationship,2.420000
Kepler-847 b,2.34323189500,1.18000000,1.76000000,M-R relationship,5.890000
Kepler-848 b,6.91134416000,1.70000000,3.53000000,M-R relationship,3.950000
Kepler-849 b,394.62508000000,8.08167508,298.75870258,Mass,3.090000
Kepler-85 b,8.30000000000,1.77800000,1.84000000,Mass,1.819493
Kepler-85 c,12.51000000000,1.97800000,2.15000000,Mass,1.527272
Kepler-85 d,17.91323000000,1.20000000,8.69679000,Mass,4.400000
Kepler-85 e,25.21675100000,1.27000000,0.60000000,Mass,1.600000
Kepler-850 b,7.19303878000,1.78000000,3.82000000,M-R relationship,3.720000
Kepler-851 b,8.50699658000,1.68000000,3.46000000,M-R relationship,4.010000
Kepler-852 b,44.93098040000,2.54000000,6.99000000,M-R relationship,2.340000
Kepler-853 b,7.16892463000,1.69000000,3.50000000,M-R relationship,3.980000
Kepler-855 b,7.88663110400,8.35000000,52.70000000,M-R relationship,0.497000
Kepler-856 b,8.02768059500,9.30000000,63.30000000,M-R relationship,0.432000
Kepler-857 b,85.35129427000,6.80000000,37.20000000,M-R relationship,0.650000
Kepler-858 b,76.13602028000,4.87000000,21.10000000,M-R relationship,1.000000
Kepler-859 b,20.38177573000,3.09000000,9.75000000,M-R relationship,1.820000
Kepler-860 b,5.10137945400,3.24000000,10.60000000,M-R relationship,1.710000
Kepler-861 b,3.94963137500,2.28000000,5.82000000,M-R relationship,2.700000
Kepler-862 b,3.14866453400,2.21000000,5.52000000,M-R relationship,2.810000
Kepler-863 b,15.59461874000,2.90000000,8.75000000,M-R relationship,1.970000
Kepler-864 b,5.83376092000,2.40000000,6.35000000,M-R relationship,2.520000
Kepler-864 c,2.42150341000,1.62000000,3.26000000,M-R relationship,4.210000
Kepler-865 b,14.16399294000,2.49000000,6.76000000,M-R relationship,2.410000
Kepler-865 c,6.20920207000,0.89000000,0.64000000,M-R relationship,4.990000
Kepler-866 b,2.61703253600,1.63000000,3.29000000,M-R relationship,4.170000
Kepler-867 b,150.24212700000,4.64000000,19.40000000,M-R relationship,1.070000
Kepler-868 b,5.03251791000,2.05000000,4.86000000,M-R relationship,3.100000
Kepler-869 b,40.42877550000,3.61000000,12.70000000,M-R relationship,1.480000
Kepler-87 b,114.73635000000,13.49000000,324.20000000,Mass,0.729000
Kepler-87 c,191.23180000000,6.14000000,6.40000000,Mass,0.152000
Kepler-870 b,21.35876210000,2.78000000,8.15000000,M-R relationship,2.080000
Kepler-871 b,22.04590180000,3.74000000,13.50000000,M-R relationship,1.420000
Kepler-872 b,2.57885506800,1.99000000,4.62000000,M-R relationship,3.220000
Kepler-873 b,20.55338440000,3.75000000,13.50000000,M-R relationship,1.410000
Kepler-874 b,40.06867270000,3.94000000,14.70000000,M-R relationship,1.320000
Kepler-875 b,27.50737990000,2.90000000,8.75000000,M-R relationship,1.970000
Kepler-876 b,5.14438011000,1.43000000,2.63000000,M-R relationship,4.940000
Kepler-877 b,18.45847097000,2.12000000,5.14000000,M-R relationship,2.960000
Kepler-878 b,25.94220330000,1.93000000,4.38000000,M-R relationship,3.350000
Kepler-879 b,33.38559380000,2.57000000,7.13000000,M-R relationship,2.310000
Kepler-879 c,0.64671600000,0.40000000,0.03640000,M-R relationship,3.130000
Kepler-88 d,1403.00000000000,13.10000000,965.14699656,Msin(i)/sin(i),2.360000
Kepler-880 b,7.71468975000,2.66000000,7.56000000,M-R relationship,2.210000
Kepler-880 c,11.80617370000,2.87000000,8.60000000,M-R relationship,2.000000
Kepler-881 b,4.44448017000,1.78000000,3.82000000,M-R relationship,3.720000
Kepler-882 b,3.98953966600,1.23000000,2.04000000,M-R relationship,6.020000
Kepler-883 b,12.98495573000,1.78000000,3.82000000,M-R relationship,3.720000
Kepler-884 b,5.69919514000,1.23000000,2.04000000,M-R relationship,6.020000
Kepler-885 b,18.11472949000,2.50000000,6.80000000,M-R relationship,2.390000
Kepler-886 b,6.24146367000,1.52000000,2.92000000,M-R relationship,4.570000
Kepler-887 b,20.42228798000,1.84000000,4.04000000,M-R relationship,3.560000
Kepler-887 c,7.63846023000,1.13000000,1.51000000,M-R relationship,5.750000
Kepler-888 b,70.69790610000,1.76000000,3.75000000,M-R relationship,3.780000
Kepler-889 b,3.74443900000,1.09000000,1.32000000,M-R relationship,5.600000
Kepler-890 b,52.75875577000,8.89000000,58.60000000,M-R relationship,0.458000
Kepler-891 b,53.44945593000,6.41000000,33.60000000,M-R relationship,0.701000
Kepler-892 b,13.75210720000,2.81000000,8.30000000,M-R relationship,2.060000
Kepler-893 b,6.33855761000,3.03000000,9.43000000,M-R relationship,1.860000
Kepler-894 b,9.80322400000,2.78000000,8.15000000,M-R relationship,2.080000
Kepler-895 b,2.80624232800,1.54000000,2.99000000,M-R relationship,4.500000
Kepler-896 b,144.54739600000,2.53000000,6.94000000,M-R relationship,2.350000
Kepler-896 c,29.54225660000,3.15000000,10.10000000,M-R relationship,1.780000
Kepler-897 b,8.04726420000,2.39000000,6.30000000,M-R relationship,2.540000
Kepler-898 b,5.87061910000,1.49000000,2.83000000,M-R relationship,4.700000
Kepler-899 b,19.17891293000,2.68000000,7.65000000,M-R relationship,2.180000
Kepler-9 b,19.23891000000,8.29000000,43.40000000,Mass,0.420000
Kepler-9 c,38.98530000000,8.08000000,29.90000000,Mass,0.310000
Kepler-9 d,1.59285100000,1.64000000,8.41466053,Msini,13.547166
Kepler-90 i,14.44912000000,1.32000000,2.30000000,M-R relationship,5.500000
Kepler-900 b,6.99130860000,2.08000000,4.98000000,M-R relationship,3.040000
Kepler-901 b,3.51749439400,1.37000000,2.45000000,M-R relationship,5.240000
Kepler-902 b,40.10995470000,2.54000000,6.99000000,M-R relationship,2.340000
Kepler-903 b,10.35077210000,2.01000000,4.70000000,M-R relationship,3.180000
Kepler-903 c,62.92285570000,2.53000000,6.94000000,M-R relationship,2.350000
Kepler-904 b,3.02166863200,1.77000000,3.78000000,M-R relationship,3.750000
Kepler-905 b,5.08274651700,1.41000000,2.57000000,M-R relationship,5.040000
Kepler-906 b,41.69799760000,2.11000000,5.10000000,M-R relationship,2.980000
Kepler-907 b,15.86621821000,1.20000000,1.87000000,M-R relationship,5.950000
Kepler-908 b,1.34059746800,1.22000000,1.98000000,M-R relationship,5.990000
Kepler-909 b,13.93290318000,1.47000000,2.76000000,M-R relationship,4.770000
Kepler-91 b,6.24658000000,15.32270300,257.44230000,Mass,0.400000
Kepler-910 b,2.36436901500,0.82000000,0.47700000,M-R relationship,4.750000
Kepler-911 b,20.31050100000,2.60000000,7.27000000,M-R relationship,2.270000
Kepler-912 b,2.53475627300,2.80000000,8.25000000,M-R relationship,2.070000
Kepler-913 b,10.29672521000,2.06000000,4.90000000,M-R relationship,3.080000
Kepler-913 c,5.93911981600,3.85807090,14.20000000,M-R relationship,1.360000
Kepler-914 b,4.40966548000,1.38000000,2.48000000,M-R relationship,5.190000
Kepler-915 b,4.59489604000,1.50000000,2.86000000,M-R relationship,4.660000
Kepler-916 b,32.29687980000,1.76000000,3.75000000,M-R relationship,3.780000
Kepler-917 b,2.97041437500,1.91000000,4.31000000,M-R relationship,3.400000
Kepler-918 b,4.85386933000,1.74000000,3.68000000,M-R relationship,3.840000
Kepler-919 b,11.04603384000,2.25000000,5.69000000,M-R relationship,2.740000
Kepler-92 b,13.74900000000,3.51000000,64.30000000,Mass,2.098071
Kepler-92 c,26.72300000000,2.60000000,6.10000000,Mass,4.747125
Kepler-92 d,49.35680000000,2.06700000,11.86668060,Msini,7.457871
Kepler-920 b,6.53192704000,2.42000000,6.44000000,M-R relationship,2.500000
Kepler-920 c,100.82741130000,3.80000000,13.80000000,M-R relationship,1.380000
Kepler-921 b,51.30063400000,2.87000000,8.60000000,M-R relationship,2.000000
Kepler-922 b,0.93846683200,1.42000000,2.60000000,M-R relationship,4.990000
Kepler-923 b,6.93366476000,1.38000000,2.48000000,M-R relationship,5.190000
Kepler-924 b,61.03701170000,3.07000000,9.64000000,M-R relationship,1.830000
Kepler-925 b,33.86785310000,2.34000000,6.08000000,M-R relationship,2.610000
Kepler-926 b,52.06886010000,2.31000000,5.95000000,M-R relationship,2.650000
Kepler-927 b,9.11499030000,1.72000000,3.61000000,M-R relationship,3.900000
Kepler-928 b,3.93246130200,1.59000000,3.15000000,M-R relationship,4.310000
Kepler-929 b,0.92103213500,1.11000000,1.41000000,M-R relationship,5.670000
Kepler-93 b,4.72673978000,1.47800000,4.66000000,Mass,7.930000
Kepler-93 c,1460.00000000000,,954.00000000,Mass,
Kepler-930 b,71.45177750000,2.13000000,5.18000000,M-R relationship,2.950000
Kepler-931 b,8.03755877000,1.33000000,2.33000000,M-R relationship,5.440000
Kepler-932 b,1.92143739600,1.37000000,2.45000000,M-R relationship,5.240000
Kepler-933 b,14.20443009000,2.46000000,6.62000000,M-R relationship,2.440000
Kepler-934 b,55.67383090000,2.09000000,5.02000000,M-R relationship,3.020000
Kepler-935 b,4.88083852000,1.35000000,2.39000000,M-R relationship,5.340000
Kepler-936 b,10.56134221000,1.45000000,2.70000000,M-R relationship,4.870000
Kepler-937 b,67.66882700000,3.72000000,13.40000000,M-R relationship,1.430000
Kepler-937 c,153.34336400000,2.67000000,7.61000000,M-R relationship,2.200000
Kepler-938 b,52.62984170000,2.22000000,5.56000000,M-R relationship,2.790000
Kepler-939 b,14.87829600000,1.75000000,3.71000000,M-R relationship,3.800000
Kepler-94 b,2.50806000000,3.51000000,10.84000000,Mass,1.450000
Kepler-94 c,820.30000000000,12.50000000,3126.00000000,Mass,8.790000
Kepler-940 b,59.62252570000,3.34000000,11.10000000,M-R relationship,1.640000
Kepler-941 b,17.42395198000,3.08000000,9.69000000,M-R relationship,1.820000
Kepler-942 b,44.96417488000,2.13000000,5.18000000,M-R relationship,2.950000
Kepler-943 b,49.77014380000,5.93000000,29.50000000,M-R relationship,0.777000
Kepler-944 b,43.31677370000,2.63000000,7.41000000,M-R relationship,2.240000
Kepler-945 b,31.00338140000,2.63000000,7.41000000,M-R relationship,2.240000
Kepler-946 b,11.79162572000,1.93000000,4.38000000,M-R relationship,3.350000
Kepler-947 b,26.96443170000,2.28000000,5.82000000,M-R relationship,2.700000
Kepler-948 b,7.76846622000,1.85000000,4.08000000,M-R relationship,3.540000
Kepler-949 b,8.68930729600,2.91000000,8.80000000,M-R relationship,1.960000
Kepler-949 c,20.99757968000,2.97000000,9.11000000,M-R relationship,1.910000
Kepler-95 b,11.52310000000,3.42000000,13.00000000,Mass,1.710000
Kepler-950 b,98.71804060000,8.98000000,59.60000000,M-R relationship,0.452000
Kepler-951 b,71.52530845000,5.59000000,26.70000000,M-R relationship,0.840000
Kepler-952 b,130.35469190000,7.65000000,45.40000000,M-R relationship,0.557000
Kepler-953 b,88.40655258000,4.21000000,16.50000000,M-R relationship,1.220000
Kepler-953 c,9.10967112000,1.19000000,1.81000000,M-R relationship,5.900000
Kepler-954 b,16.78176602000,2.32000000,5.99000000,M-R relationship,2.640000
Kepler-955 b,14.53244172000,3.13000000,9.96000000,M-R relationship,1.780000
Kepler-956 b,5.24867263100,3.00000000,9.27000000,M-R relationship,1.890000
Kepler-957 b,5.90741353700,5.50000000,25.90000000,M-R relationship,0.855000
Kepler-958 b,9.76788050000,2.06000000,4.90000000,M-R relationship,3.080000
Kepler-959 b,14.80074836000,4.38000000,17.60000000,M-R relationship,1.150000
Kepler-96 b,16.23850000000,2.67000000,8.46000000,Mass,2.260000
Kepler-960 b,3.12686223000,2.29000000,5.86000000,M-R relationship,2.680000
Kepler-961 b,16.87727414000,2.55000000,7.04000000,M-R relationship,2.330000
Kepler-962 b,12.05707239000,1.97000000,4.54000000,M-R relationship,3.260000
Kepler-963 b,9.97683705000,2.66000000,7.56000000,M-R relationship,2.210000
Kepler-963 c,0.91978300000,0.60000000,0.15600000,M-R relationship,3.970000
Kepler-964 b,13.52251060000,2.12000000,5.14000000,M-R relationship,2.960000
Kepler-965 b,134.25272980000,3.38000000,11.40000000,M-R relationship,1.620000
Kepler-966 b,99.74762200000,4.13000000,16.00000000,M-R relationship,1.250000
Kepler-967 b,13.22713379000,2.35000000,6.12000000,M-R relationship,2.590000
Kepler-967 c,198.71125020000,3.65000000,12.90000000,M-R relationship,1.460000
Kepler-968 b,3.69298372800,2.00000000,4.66000000,M-R relationship,3.200000
Kepler-968 c,5.70940491800,1.69000000,3.50000000,M-R relationship,3.980000
Kepler-969 b,34.17317140000,2.07000000,4.94000000,M-R relationship,3.060000
Kepler-969 c,1.68293460400,0.99000000,0.93700000,M-R relationship,5.310000
Kepler-97 b,2.58664000000,1.48000000,3.51000000,Mass,5.440000
Kepler-97 c,789.00000000000,,344.00000000,Mass,
Kepler-970 b,16.73652500000,2.60900000,7.31000000,M-R relationship,2.260000
Kepler-971 b,9.59070716000,2.13000000,5.18000000,M-R relationship,2.950000
Kepler-972 b,7.03932553000,4.65000000,19.50000000,M-R relationship,1.070000
Kepler-973 b,49.60773310000,1.96000000,4.50000000,M-R relationship,3.280000
Kepler-974 b,4.19449651400,1.57000000,3.09000000,M-R relationship,4.390000
Kepler-975 b,1.97034245700,1.48000000,2.79000000,M-R relationship,4.730000
Kepler-975 c,5.05821338000,10.69000000,80.20000000,M-R relationship,0.361000
Kepler-976 b,105.95641480000,3.96000000,14.90000000,M-R relationship,1.320000
Kepler-977 b,26.85328322000,2.62000000,7.37000000,M-R relationship,2.250000
Kepler-978 b,49.62215090000,2.99000000,9.22000000,M-R relationship,1.900000
Kepler-979 b,8.08801350000,2.72000000,7.85000000,M-R relationship,2.140000
Kepler-98 b,1.54168000000,1.99000000,3.55000000,Mass,2.180000
Kepler-980 b,11.55102504000,2.67000000,7.61000000,M-R relationship,2.200000
Kepler-981 b,4.46975773600,2.31000000,5.95000000,M-R relationship,2.650000
Kepler-982 b,15.77382210000,2.25000000,5.69000000,M-R relationship,2.740000
Kepler-983 b,60.08550820000,2.36000000,6.17000000,M-R relationship,2.580000
Kepler-984 b,43.03422720000,2.12000000,5.14000000,M-R relationship,2.960000
Kepler-985 b,116.33190100000,2.98000000,9.17000000,M-R relationship,1.900000
Kepler-986 b,56.43499380000,2.36000000,6.17000000,M-R relationship,2.580000
Kepler-987 b,105.30331480000,3.26000000,10.70000000,M-R relationship,1.700000
Kepler-988 b,17.76080053000,2.07000000,4.94000000,M-R relationship,3.060000
Kepler-989 b,7.96431535200,2.21000000,5.52000000,M-R relationship,2.810000
Kepler-99 b,4.60358000000,1.48000000,6.15000000,Mass,10.900000
Kepler-990 b,9.91723428000,2.60000000,7.27000000,M-R relationship,2.270000
Kepler-990 c,0.53835430800,1.53000000,2.96000000,M-R relationship,4.540000
Kepler-991 b,82.53425190000,2.54000000,6.99000000,M-R relationship,2.340000
Kepler-992 b,20.16034462000,1.62000000,3.26000000,M-R relationship,4.210000
Kepler-993 b,22.08557563000,2.97000000,9.11000000,M-R relationship,1.910000
Kepler-994 b,1.15116650600,1.60000000,3.19000000,M-R relationship,4.280000
Kepler-995 b,28.26731672000,2.70000000,7.75000000,M-R relationship,2.160000
Kepler-996 b,3.77059058400,1.98000000,4.58000000,M-R relationship,3.240000
Kepler-997 b,2.70730671600,1.36000000,2.42000000,M-R relationship,5.290000
Kepler-998 b,5.65377733000,2.32000000,5.99000000,M-R relationship,2.640000
Kepler-999 b,5.99185701700,2.34000000,6.08000000,M-R relationship,2.610000
L 168-9 b,1.40152604000,1.63000000,4.07000000,Mass,5.180000
L 363-38 b,8.78100000000,2.00000000,4.67000000,Msini,3.210000
L 98-59 b,2.25311400000,0.83700000,0.46000000,Mass,4.300000
L 98-59 c,3.69067640000,1.32900000,2.00000000,Mass,4.700000
L 98-59 d,7.45072900000,1.62700000,1.64000000,Mass,2.200000
L 98-59 e,12.82780000000,1.49000000,2.82000000,Msini,5.200000
L 98-59 f,23.06400000000,1.48000000,2.80000000,Msini,5.000000
LHS 1140 b,24.73723000000,1.73000000,5.60000000,Mass,5.900000
LHS 1140 c,3.77794000000,1.27200000,1.91000000,Mass,5.100000
LHS 1478 b,1.94953780000,1.24200000,2.33000000,Mass,6.670000
LHS 1678 b,0.86023250000,0.68500000,0.35000000,Mass,6.000000
LHS 1678 c,3.69428400000,0.94100000,1.40000000,Mass,10.600000
LHS 1678 d,4.96522290000,0.98100000,0.90700000,M-R relationship,5.280000
LHS 1815 b,3.81433400000,1.08800000,1.58000000,Mass,6.700000
LHS 3154 b,3.71778000000,3.69000000,13.15000000,Msini,1.440000
LHS 3844 b,0.46292913000,1.30300000,2.25000000,M-R relationship,5.590000
LHS 475 b,2.02908800000,0.99100000,0.94100000,M-R relationship,5.310000
LP 261-75 b,,12.10000000,6674.39654700,Mass,20.700000
LP 714-47 b,4.05203700000,4.70000000,30.80000000,Mass,1.700000
LP 791-18 b,0.94799810000,1.21200000,1.94000000,M-R relationship,5.990000
LP 791-18 c,4.98990930000,2.43800000,7.10000000,Mass,2.690000
LP 791-18 d,2.75343600000,1.03200000,0.90000000,Mass,4.500000
LP 890-9 b,2.72990250000,1.32000000,13.20000000,Mass,
LP 890-9 c,8.45746300000,1.36700000,25.30000000,Mass,
LSPM J2116+0234 b,14.43990000000,3.71000000,13.30000000,Msini,1.430000
LTT 1445 A b,5.35876350000,1.34000000,2.73000000,Mass,6.200000
LTT 1445 A c,3.12390350000,1.14700000,1.54000000,Mass,5.570000
LTT 3780 b,0.76837931000,1.32500000,2.46000000,Mass,5.800000
LTT 3780 c,12.25228400000,2.39000000,8.04000000,Mass,3.240000
LTT 9779 b,0.79205200000,4.72000000,29.32000000,Mass,1.536000
LkCa 15 b,,,,Msini,
LkCa 15 c,,,,Msini,
Luhman 16 b,9697.00000000000,11.90000000,9344.15516580,Mass,30.500000
Lupus-TR-3 b,3.91405000000,9.97600000,257.43100000,Mass,1.400000
M62H b,0.13293502800,,785.03616529,Mass,
MASCARA-1 b,2.14877381000,17.90074218,1175.97100000,Mass,1.500000
MASCARA-4 b,2.82409320000,16.98160576,532.36258173,Mass,0.481000
MOA-2007-BLG-192L b,,1.63000000,3.30000000,Mass,4.190000
MOA-2007-BLG-400L b,,13.50000000,540.30829190,Mass,1.210000
MOA-2008-BLG-310L b,,5.18000000,23.40000000,Mass,0.925000
MOA-2008-BLG-379L b,,13.00000000,1300.00000000,Mass,3.250000
MOA-2009-BLG-266L b,2800.00000000000,3.21000000,10.40000000,Mass,1.730000
MOA-2009-BLG-319L b,,9.64000000,67.30000000,Mass,0.413000
MOA-2009-BLG-387L b,1980.00000000000,13.20000000,830.00000000,Mass,1.980000
MOA-2010-BLG-073L b,,12.40000000,3500.00000000,Mass,10.100000
MOA-2010-BLG-117L b,,14.20000000,170.00000000,Mass,0.326000
MOA-2010-BLG-328L b,,2.99000000,9.20000000,Mass,1.890000
MOA-2010-BLG-353L b,,11.10000000,86.00000000,Mass,0.346000
MOA-2010-BLG-477L b,,13.60000000,480.00000000,Mass,1.050000
MOA-2011-BLG-028L b,,5.99000000,30.00000000,Mass,0.767000
MOA-2011-BLG-262L b,,4.29000000,17.00000000,Mass,1.180000
MOA-2011-BLG-291L b,,4.43000000,18.00000000,Mass,1.140000
MOA-2011-BLG-293L b,3000.00000000000,12.90000000,1500.00000000,Mass,3.840000
MOA-2011-BLG-322L b,,12.40000000,3690.00000000,Mass,10.600000
MOA-2012-BLG-006L b,,12.60000000,2700.00000000,Mass,7.420000
MOA-2012-BLG-505L b,,2.48000000,6.70000000,Mass,2.410000
MOA-2013-BLG-220L b,,13.20000000,871.00000000,Mass,2.080000
MOA-2013-BLG-605L b,,1.62000000,3.24000000,Mass,4.190000
MOA-2015-BLG-337L b,,6.42000000,33.70000000,Mass,0.700000
MOA-2016-BLG-227L b,,13.20000000,890.00000000,Mass,2.130000
MOA-2016-BLG-319L b,,14.10000000,200.00000000,Mass,0.392000
MOA-2016-BLG-526L b,,3.97000000,14.93793513,Mass,1.310000
MOA-2019-BLG-008L b,,12.20000000,5720.91132600,Mass,17.300000
MOA-2020-BLG-135L b,,3.37000000,11.30000000,Mass,1.620000
MOA-2020-BLG-208L b,,7.71000000,46.00000000,Mass,0.552000
MOA-2022-BLG-033L b,,3.52000000,12.15000000,Mass,1.530000
MOA-2022-BLG-091L b,,13.00000000,1141.00398113,Mass,2.850000
MOA-2022-BLG-249L b,,2.04000000,4.83000000,Mass,3.130000
MOA-2022-BLG-563L b,,14.00000000,127.13136280,Mass,0.255000
MOA-bin-1L b,,13.00000000,1200.00000000,Mass,3.000000
MOA-bin-29 b,,14.10000000,190.00000000,Mass,0.372000
MWC 758 c,,,,Msini,
MXB 1658-298 b,760.00000000000,12.00000000,7532.57100000,Mass,24.000000
NGC 2682 Sand 1429 b,77.48000000000,13.40000000,572.09113260,Msini,1.310000
NGC 2682 Sand 364 b,121.71000000000,12.70000000,2126.28270000,Msini,5.700000
NGC 2682 Sand 978 b,511.21000000000,13.30000000,692.86940000,Msini,1.620000
NGC 2682 YBP 1194 b,6.95900000000,12.30000000,101.70560000,Msini,0.300000
NGC 2682 YBP 1514 b,5.11800000000,14.00000000,127.13200000,Msini,0.255000
NGC 2682 YBP 401 b,4.08700000000,14.30000000,146.20180000,Msini,0.275000
NGTS-1 b,2.64729800000,14.90797000,258.07796000,Mass,0.420000
NGTS-10 b,0.76689440000,13.50684500,687.14846000,Mass,1.430000
NGTS-11 b,35.45533000000,9.15775300,109.33352000,Mass,0.780000
NGTS-12 b,7.53280600000,11.74703200,66.10864000,Mass,0.223000
NGTS-13 b,4.11902700000,12.80067800,1538.29720000,Mass,4.020000
NGTS-14 A b,3.53571730000,4.97679600,29.24036000,Mass,1.395000
NGTS-15 b,3.27623000000,12.32987877,238.68913366,Mass,0.740000
NGTS-16 b,4.84532000000,14.57167491,211.99154747,Mass,0.380000
NGTS-17 b,3.24253000000,13.89913607,242.82090295,Mass,0.500000
